Pipeline_File,Reference_File,Status,Quarter,Excel_Column,Column_Code,Section,Category,Metric,Column_Description,Pipeline_Value,Reference_Value,Difference,Source_File,Source_Value,Pipeline_Correct,Reference_Correct,Verification_Note
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,332,SWEPENFND.OTHERFUND.SWEHOUSEHOLD.NETASSET.Q,Other funds,Swedish households,Net assets,"Other funds: Swedish households, direct inv.: Net assets",,5730.4,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,333,SWEPENFND.OTHERFUND.ISK.NETASSET.Q,Other funds,ISK,Net assets,Other funds: ISK (Investment Savings Account): Net assets,,141.74,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,334,SWEPENFND.OTHERFUND.IPS.NETASSET.Q,Other funds,IPS,Net assets,Other funds: IPS (Individual Pension Saving): Net assets,,59.27,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,335,SWEPENFND.OTHERFUND.UNITLINK.NETASSET.Q,Other funds,Unit linked,Net assets,Other funds: Unit linked: Net assets,,5647.03,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,336,SWEPENFND.OTHERFUND.PREMPENSSAVING.NETASSET.Q,Other funds,Premium Pension,Net assets,Other funds: Premium Pension Savings: Net assets,,0.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,337,SWEPENFND.OTHERFUND.NOMIEEACC.NETASSET.Q,Other funds,Nominee Accounts,Net assets,Other funds: Nominee Accounts: Net assets,,41.69,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,338,SWEPENFND.OTHERFUND.NONPROFINST.NETASSET.Q,Other funds,Non profit inst.,Net assets,Other funds: Non profit institutions serving households: Net assets,,2170.71,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,339,SWEPENFND.OTHERFUND.SWECORP.NETASSET.Q,Other funds,Swedish corporations,Net assets,Other funds: Swedish corporations: Net assets,,20918.62,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,340,SWEPENFND.OTHERFUND.OTHER.NETASSET.Q,Other funds,Others,Net assets,Other funds: Others: Net assets,,3005.11,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,341,SWEPENFND.OTHERFUND.TOTAL.NETASSET.Q,Other funds,TOTAL,Net assets,Other funds: TOTAL: Net assets,,37714.57,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,342,SWEPENFND.OTHERFUND.SWEHOUSEHOLD.NETASSETPERC.Q,Other funds,Swedish households,Net assets %,"Other funds: Swedish households, direct inv.: Net assets %",,15.1941278927481,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,343,SWEPENFND.OTHERFUND.ISK.NETASSETPERC.Q,Other funds,ISK,Net assets %,Other funds: ISK (Investment Savings Account): Net assets %,,0.375822924668106,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,344,SWEPENFND.OTHERFUND.IPS.NETASSETPERC.Q,Other funds,IPS,Net assets %,Other funds: IPS (Individual Pension Saving): Net assets %,,0.157154118421607,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,345,SWEPENFND.OTHERFUND.UNITLINK.NETASSETPERC.Q,Other funds,Unit linked,Net assets %,Other funds: Unit linked: Net assets %,,14.9730727408532,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,346,SWEPENFND.OTHERFUND.PREMPENSSAVING.NETASSETPERC.Q,Other funds,Premium Pension,Net assets %,Other funds: Premium Pension Savings: Net assets %,,0.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,347,SWEPENFND.OTHERFUND.NOMIEEACC.NETASSETPERC.Q,Other funds,Nominee Accounts,Net assets %,Other funds: Nominee Accounts: Net assets %,,0.110540833423263,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,348,SWEPENFND.OTHERFUND.NONPROFINST.NETASSETPERC.Q,Other funds,Non profit inst.,Net assets %,Other funds: Non profit institutions serving households: Net assets %,,5.75562706932626,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,349,SWEPENFND.OTHERFUND.SWECORP.NETASSETPERC.Q,Other funds,Swedish corporations,Net assets %,Other funds: Swedish corporations: Net assets %,,55.465619785669,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,350,SWEPENFND.OTHERFUND.OTHER.NETASSETPERC.Q,Other funds,Others,Net assets %,Other funds: Others: Net assets %,,7.96803463489044,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2024-Q3,351,SWEPENFND.OTHERFUND.TOTAL.NETASSETPERC.Q,Other funds,TOTAL,Net assets %,Other funds: TOTAL: Net assets %,,100.0,,fund-saving-by-category-2024.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,20,SWEPENFND.ALLTYPES.OTHERS.NETSAVINGSUM.Q,All types of funds,Others,Net savings sum,All types of funds: Others: Net savings sum,,-732.225321863454,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,21,SWEPENFND.ALLTYPES.TOTAL.NETSAVINGSUM.Q,All types of funds,TOTAL,Net savings sum,All types of funds: TOTAL: Net savings sum,,12888.3084407113,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,22,SWEPENFND.ALLTYPES.SWEHOUSEHOLD.NETSAVINGPERC.Q,All types of funds,Swedish households,Net savings %,"All types of funds: Swedish households, direct inv.: Net savings %",,-960.702042147853,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,23,SWEPENFND.ALLTYPES.ISK.NETSAVINGPERC.Q,All types of funds,ISK,Net savings %,All types of funds: ISK (Investment Savings Account): Net savings %,,16686.64,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,24,SWEPENFND.ALLTYPES.IPS.NETSAVINGPERC.Q,All types of funds,IPS,Net savings %,All types of funds: IPS (Individual Pension Saving): Net savings %,,-10236.24,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,25,SWEPENFND.ALLTYPES.UNITLINK.NETSAVINGPERC.Q,All types of funds,Unit linked,Net savings %,All types of funds: Unit linked: Net savings %,,9765.48384109999,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,26,SWEPENFND.ALLTYPES.PREMPENSSAVING.NETSAVINGPERC.Q,All types of funds,Premium Pension,Net savings %,All types of funds: Premium Pension Savings: Net savings %,,763.54,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,27,SWEPENFND.ALLTYPES.NOMINEEACC.NETSAVINGPERC.Q,All types of funds,Nominee Accounts,Net savings %,All types of funds: Nominee Accounts: Net savings %,,1352.36508219998,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,28,SWEPENFND.ALLTYPES.NONPROFINST.NETSAVINGPERC.Q,All types of funds,Non profit inst.,Net savings %,All types of funds: Non profit institutions serving households: Net savings %,,804.099999999997,,fund-saving-by-category-2025.xlsx,,,,
SIFA_DATA.csv,SIFA_DATA_20250212.xlsx,MISSING,2025-Q3,29,SWEPENFND.ALLTYPES.SWECORP.NETSAVINGPERC.Q,All types of funds,Swedish corporations,Net savings %,All types of funds: Swedish corporations: Net savings %,,30331.27,,fund-saving-by-category-2025.xlsx,,,,
